id,label
2999,0
3000,1
3001,1
3002,1
3003,0
3004,0
3005,0
3006,0
3007,1
3008,0
3009,1
3010,1
3011,1
3012,0
3013,1
3014,0
3015,0
3016,1
3017,1
3018,1
3019,1
3020,1
3021,1
3022,0
3023,0
3024,1
3025,0
3026,0
3027,1
3028,0
3029,1
3030,0
3031,0
3032,1
3033,0
3034,0
3035,0
3036,0
3037,0
3038,1
3039,1
3040,1
3041,1
3042,0
3043,0
3044,0
3045,1
3046,1
3047,0
3048,1
3049,0
3050,1
3051,1
3052,1
3053,0
3054,1
3055,0
3056,0
3057,1
3058,0
3059,1
3060,0
3061,0
3062,1
3063,0
3064,0
3065,1
3066,1
3067,1
3068,1
3069,1
3070,1
3071,0
3072,1
3073,0
3074,1
3075,1
3076,1
3077,0
3078,1
3079,1
3080,0
3081,0
3082,1
3083,1
3084,0
3085,1
3086,1
3087,0
3088,0
3089,1
3090,0
3091,0
3092,1
3093,1
3094,1
3095,1
3096,0
3097,0
3098,1
3099,1
3100,0
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3107,0
3108,1
3109,0
3110,1
3111,0
3112,0
3113,0
3114,1
3115,1
3116,1
3117,1
3118,0
3119,1
3120,0
3121,0
3122,0
3123,0
3124,1
3125,1
3126,0
3127,0
3128,1
3129,0
3130,1
3131,1
3132,0
3133,1
3134,1
3135,0
3136,1
3137,0
3138,0
3139,0
3140,1
3141,1
3142,1
3143,1
3144,0
3145,1
3146,0
3147,1
3148,1
3149,1
3150,1
3151,1
3152,0
3153,0
3154,0
3155,1
3156,1
3157,1
3158,0
3159,0
3160,1
3161,0
3162,0
3163,0
3164,1
3165,0
3166,1
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,0
3174,0
3175,0
3176,1
3177,0
3178,1
3179,1
3180,0
3181,1
3182,1
3183,1
3184,1
3185,0
3186,1
3187,1
3188,0
3189,1
3190,0
3191,0
3192,0
3193,0
3194,0
3195,1
3196,1
3197,1
3198,0
3199,0
3200,1
3201,1
3202,0
3203,1
3204,1
3205,1
3206,1
3207,1
3208,0
3209,1
3210,1
3211,0
3212,1
3213,0
3214,1
3215,1
3216,1
3217,1
3218,0
3219,0
3220,0
3221,0
3222,0
3223,1
3224,1
3225,0
3226,1
3227,1
3228,0
3229,1
3230,0
3231,0
3232,0
3233,1
3234,1
3235,1
3236,0
3237,1
3238,1
3239,1
3240,0
3241,1
3242,0
3243,1
3244,1
3245,0
3246,1
3247,0
3248,1
3249,0
3250,1
3251,0
3252,1
3253,0
3254,0
3255,0
3256,0
3257,0
3258,1
3259,0
3260,1
3261,1
3262,1
3263,1
3264,1
3265,1
3266,0
3267,1
3268,0
3269,1
3270,0
3271,0
3272,1
3273,1
3274,1
3275,0
3276,1
3277,1
3278,0
3279,1
3280,0
3281,0
3282,1
3283,0
3284,1
3285,0
3286,0
3287,0
3288,1
3289,1
3290,0
3291,1
3292,1
3293,1
3294,1
3295,0
3296,0
3297,0
3298,1
3299,0
3300,0
3301,0
3302,1
3303,1
3304,1
3305,0
3306,0
3307,0
3308,1
3309,1
3310,0
3311,0
3312,0
3313,0
3314,1
3315,1
3316,0
3317,1
3318,1
3319,0
3320,0
3321,1
3322,1
3323,1
3324,1
3325,0
3326,0
3327,1
3328,1
3329,1
3330,0
3331,1
3332,0
3333,0
3334,1
3335,1
3336,1
3337,0
3338,1
3339,1
3340,1
3341,1
3342,0
3343,0
3344,1
3345,0
3346,0
3347,0
3348,0
3349,1
3350,0
3351,0
3352,1
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,1
3360,0
3361,1
3362,1
3363,0
3364,1
3365,1
3366,1
3367,1
3368,0
3369,1
3370,0
3371,0
3372,1
3373,0
3374,0
3375,1
3376,0
3377,0
3378,1
3379,1
3380,1
3381,0
3382,1
3383,1
3384,0
3385,1
3386,0
3387,0
3388,0
3389,0
3390,1
3391,1
3392,0
3393,1
3394,0
3395,0
3396,1
3397,0
3398,0
3399,0
3400,1
3401,1
3402,0
3403,0
3404,0
3405,0
3406,1
3407,1
3408,1
3409,1
3410,1
3411,0
3412,1
3413,1
3414,1
3415,0
3416,0
3417,1
3418,0
3419,1
3420,1
3421,1
3422,1
3423,0
3424,0
3425,1
3426,1
3427,1
3428,1
3429,0
3430,1
3431,0
3432,1
3433,1
3434,1
3435,1
3436,0
3437,1
3438,0
3439,0
3440,0
3441,0
3442,1
3443,0
3444,0
3445,1
3446,1
3447,0
3448,0
3449,0
3450,0
3451,0
3452,0
3453,0
3454,1
3455,1
3456,1
3457,0
3458,0
3459,1
3460,0
3461,0
3462,0
3463,0
3464,1
3465,1
3466,1
3467,1
3468,1
3469,1
3470,0
3471,1
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,1
3479,1
3480,0
3481,0
3482,1
3483,0
3484,0
3485,1
3486,0
3487,1
3488,1
3489,1
3490,1
3491,1
3492,0
3493,0
3494,1
3495,1
3496,1
3497,1
3498,0
3499,1
3500,0
3501,0
3502,0
3503,0
3504,1
3505,1
3506,1
3507,1
3508,0
3509,1
3510,1
3511,1
3512,1
3513,0
3514,0
3515,1
3516,0
3517,1
3518,0
3519,1
3520,1
3521,1
3522,1
3523,1
3524,0
3525,0
3526,1
3527,1
3528,0
3529,1
3530,1
3531,1
3532,1
3533,0
3534,0
3535,1
3536,0
3537,0
3538,0
3539,1
3540,0
3541,0
3542,0
3543,1
3544,0
3545,0
3546,1
3547,0
3548,0
3549,1
3550,1
3551,1
3552,1
3553,1
3554,1
3555,0
3556,0
3557,1
3558,1
3559,1
3560,0
3561,0
3562,1
3563,1
3564,0
3565,0
3566,1
3567,1
3568,1
3569,1
3570,0
3571,1
3572,1
3573,1
3574,1
3575,0
3576,0
3577,0
3578,0
3579,1
3580,1
3581,0
3582,1
3583,0
3584,0
3585,1
3586,0
3587,1
3588,1
3589,0
3590,0
3591,0
3592,0
3593,1
3594,0
3595,1
3596,1
3597,0
3598,1
3599,1
3600,1
3601,1
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,0
3609,0
3610,1
3611,0
3612,0
3613,1
3614,0
3615,1
3616,0
3617,1
3618,0
3619,0
3620,0
3621,1
3622,0
3623,1
3624,0
3625,1
3626,1
3627,1
3628,0
3629,0
3630,1
3631,1
3632,1
3633,0
3634,1
3635,0
3636,0
3637,1
3638,0
3639,0
3640,0
3641,0
3642,1
3643,0
3644,0
3645,1
3646,1
3647,0
3648,1
3649,0
3650,1
3651,0
3652,0
3653,0
3654,0
3655,1
3656,0
3657,0
3658,1
3659,1
3660,0
3661,1
3662,0
3663,0
3664,1
3665,1
3666,0
3667,0
3668,0
3669,1
3670,1
3671,0
3672,0
3673,0
3674,1
3675,1
3676,1
3677,1
3678,0
3679,1
3680,1
3681,0
3682,1
3683,1
3684,1
3685,1
3686,0
3687,0
3688,1
3689,0
3690,1
3691,0
3692,1
3693,1
3694,1
3695,0
3696,0
3697,1
3698,1
3699,1
3700,0
3701,1
3702,0
3703,0
3704,0
3705,0
3706,0
3707,1
3708,1
3709,0
3710,1
3711,0
3712,0
3713,1
3714,0
3715,1
3716,1
3717,1
3718,1
3719,1
3720,1
3721,0
3722,1
3723,1
3724,1
3725,0
3726,1
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,0
3734,1
3735,0
3736,0
3737,0
3738,0
3739,1
3740,0
3741,1
3742,1
3743,0
3744,1
3745,1
3746,0
3747,0
3748,0
3749,1
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,1
3757,1
3758,1
3759,0
3760,1
3761,1
3762,0
3763,0
3764,1
3765,0
3766,0
3767,0
3768,0
3769,0
3770,1
3771,0
3772,1
3773,0
3774,1
3775,0
3776,0
3777,0
3778,1
3779,0
3780,1
3781,0
3782,0
3783,1
3784,1
3785,1
3786,0
3787,1
3788,1
3789,1
3790,1
3791,0
3792,0
3793,0
3794,1
3795,1
3796,0
3797,1
3798,0
3799,1
3800,0
3801,1
3802,0
3803,1
3804,0
3805,0
3806,1
3807,1
3808,1
3809,1
3810,1
3811,1
3812,1
3813,1
3814,1
3815,0
3816,1
3817,1
3818,1
3819,0
3820,1
3821,0
3822,0
3823,0
3824,1
3825,0
3826,1
3827,1
3828,1
3829,1
3830,0
3831,0
3832,0
3833,1
3834,0
3835,0
3836,1
3837,1
3838,1
3839,1
3840,0
3841,0
3842,1
3843,0
3844,1
3845,0
3846,1
3847,0
3848,0
3849,1
3850,0
3851,1
3852,0
3853,0
3854,0
3855,1
3856,0
3857,0
3858,1
3859,1
3860,1
3861,0
3862,1
3863,0
3864,0
3865,0
3866,0
3867,1
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,1
3875,1
3876,0
3877,1
3878,0
3879,1
3880,0
3881,1
3882,1
3883,0
3884,1
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,1
3892,0
3893,0
3894,1
3895,0
3896,0
3897,1
3898,0
3899,1
3900,1
3901,0
3902,0
3903,0
3904,1
3905,1
3906,0
3907,1
3908,1
3909,1
3910,1
3911,1
3912,0
3913,1
3914,1
3915,1
3916,0
3917,1
3918,1
3919,1
3920,0
3921,1
3922,1
3923,1
3924,1
3925,1
3926,1
3927,1
3928,1
3929,1
3930,1
3931,1
3932,0
3933,0
3934,1
3935,1
3936,0
3937,1
3938,0
3939,1
3940,1
3941,1
3942,1
3943,1
3944,0
3945,1
3946,0
3947,1
3948,0
3949,0
3950,1
3951,0
3952,1
3953,0
3954,0
3955,1
3956,1
3957,0
3958,0
3959,0
3960,0
3961,1
3962,1
3963,1
3964,1
3965,0
3966,1
3967,0
3968,1
3969,1
3970,0
3971,0
3972,1
3973,1
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,1
3981,1
3982,0
3983,0
3984,0
3985,1
3986,1
3987,1
3988,0
3989,1
3990,1
3991,1
3992,0
3993,1
3994,1
3995,1
3996,0
3997,1
3998,1
3999,1
4000,0
4001,1
4002,0
4003,1
4004,0
4005,0
4006,1
4007,1
4008,0
4009,0
4010,0
4011,0
4012,1
4013,1
4014,0
4015,0
4016,1
4017,1
4018,0
4019,0
4020,1
4021,1
4022,0
4023,1
4024,1
4025,1
4026,1
4027,1
4028,1
4029,1
4030,0
4031,1
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,1
4040,0
4041,1
4042,1
4043,1
4044,0
4045,1
4046,0
4047,1
4048,0
4049,1
4050,0
4051,1
4052,0
4053,1
4054,1
4055,0
4056,0
4057,0
4058,0
4059,0
4060,1
4061,0
4062,1
4063,0
4064,0
4065,1
4066,0
4067,1
4068,0
4069,1
4070,0
4071,0
4072,1
4073,1
4074,0
4075,0
4076,1
4077,1
4078,1
4079,0
4080,1
4081,0
4082,1
4083,1
4084,0
4085,1
4086,1
4087,0
4088,1
4089,0
4090,0
4091,1
4092,1
4093,0
4094,0
4095,1
4096,0
4097,0
4098,1
4099,1
4100,0
4101,1
4102,1
4103,1
4104,1
4105,0
4106,0
4107,1
4108,0
4109,1
4110,1
4111,0
4112,0
4113,0
4114,0
4115,0
4116,1
4117,1
4118,0
4119,0
4120,0
4121,1
4122,1
4123,0
4124,0
4125,1
4126,0
4127,0
4128,0
4129,1
4130,1
4131,1
4132,0
4133,0
4134,0
4135,1
4136,1
4137,1
4138,1
4139,0
4140,0
4141,1
4142,1
4143,0
4144,1
4145,1
4146,0
4147,0
4148,1
4149,0
4150,0
4151,1
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,1
4159,0
4160,0
4161,1
4162,0
4163,0
4164,1
4165,1
4166,1
4167,0
4168,1
4169,0
4170,1
4171,1
4172,1
4173,0
4174,1
4175,1
4176,1
4177,1
4178,1
4179,0
4180,1
4181,1
4182,0
4183,0
4184,1
4185,0
4186,1
4187,1
4188,0
4189,0
4190,1
4191,1
4192,1
4193,1
4194,1
4195,1
4196,1
4197,1
4198,0
4199,0
4200,0
4201,0
4202,0
4203,1
4204,0
4205,0
4206,1
4207,0
4208,1
4209,0
4210,1
4211,0
4212,0
4213,1
4214,0
4215,1
4216,1
4217,0
4218,1
4219,1
4220,1
4221,1
4222,1
4223,0
4224,1
4225,1
4226,0
4227,1
4228,0
4229,1
4230,1
4231,1
4232,1
4233,1
4234,1
4235,1
4236,1
4237,1
4238,0
4239,0
4240,0
4241,0
4242,1
4243,1
4244,0
4245,1
4246,0
4247,1
4248,0
4249,0
4250,0
4251,1
4252,0
4253,0
4254,0
4255,1
4256,0
4257,1
4258,1
4259,1
4260,1
4261,1
4262,1
4263,0
4264,1
4265,1
4266,1
4267,1
4268,1
4269,0
4270,0
4271,0
4272,1
4273,1
4274,1
4275,1
4276,0
4277,0
4278,0
4279,0
4280,0
4281,0
4282,1
4283,1
4284,1
4285,0
4286,1
4287,1
4288,0
4289,0
4290,1
4291,0
4292,0
4293,0
4294,1
4295,1
4296,0
4297,1
4298,1
4299,0
4300,1
4301,0
4302,1
4303,1
4304,1
4305,1
4306,1
4307,1
4308,0
4309,1
4310,0
4311,1
4312,0
4313,1
4314,1
4315,1
4316,1
4317,1
4318,0
4319,1
4320,1
4321,1
4322,1
4323,1
4324,1
4325,1
4326,0
4327,1
4328,1
4329,1
4330,1
4331,0
4332,0
4333,1
4334,0
4335,0
4336,1
4337,0
4338,1
4339,0
4340,1
4341,1
4342,1
4343,0
4344,0
4345,0
4346,1
4347,1
4348,0
4349,0
4350,1
4351,1
4352,1
4353,0
4354,1
4355,1
4356,1
4357,1
4358,0
4359,0
4360,0
4361,0
4362,1
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,1
4370,1
4371,0
4372,0
4373,0
4374,0
4375,1
4376,1
4377,0
4378,1
4379,1
4380,0
4381,0
4382,0
4383,1
4384,1
4385,1
4386,0
4387,1
4388,1
4389,0
4390,1
4391,0
4392,0
4393,0
4394,1
4395,0
4396,1
4397,1
4398,0
4399,1
4400,1
4401,1
4402,0
4403,1
4404,0
4405,1
4406,1
4407,1
4408,1
4409,1
4410,1
4411,1
4412,0
4413,1
4414,0
4415,1
4416,0
4417,1
4418,0
4419,0
4420,1
4421,1
4422,1
4423,0
4424,1
4425,0
4426,1
4427,1
4428,0
4429,1
4430,1
4431,1
4432,1
4433,1
4434,1
4435,0
4436,1
4437,1
4438,1
4439,1
4440,0
4441,0
4442,1
4443,1
4444,0
4445,1
4446,0
4447,1
4448,0
4449,0
4450,0
4451,0
4452,0
4453,1
4454,1
4455,0
4456,0
4457,0
4458,1
4459,0
4460,0
4461,1
4462,0
4463,1
4464,1
4465,1
4466,0
4467,1
4468,0
4469,1
4470,0
4471,1
4472,1
4473,1
4474,0
4475,0
4476,0
4477,0
4478,1
4479,0
4480,1
4481,0
4482,0
4483,1
4484,0
4485,0
4486,1
4487,0
4488,0
4489,1
4490,0
4491,1
4492,1
4493,0
4494,1
4495,0
4496,1
4497,0
4498,1
4499,0
4500,1
4501,1
4502,1
4503,0
4504,0
4505,1
4506,0
4507,0
4508,0
4509,0
4510,0
4511,1
4512,0
4513,0
4514,0
4515,0
4516,0
4517,1
4518,1
4519,0
4520,0
4521,0
4522,0
4523,1
4524,0
4525,0
4526,1
4527,1
4528,0
4529,0
4530,0
4531,1
4532,0
4533,0
4534,1
4535,1
4536,0
4537,0
4538,0
4539,1
4540,1
4541,1
4542,1
4543,0
4544,0
4545,0
4546,0
4547,1
4548,1
4549,0
4550,0
4551,1
4552,0
4553,0
4554,1
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,0
4562,1
4563,1
4564,0
4565,0
4566,1
4567,1
4568,0
4569,0
4570,0
4571,1
4572,1
4573,1
4574,1
4575,0
4576,0
4577,1
4578,0
4579,0
4580,1
4581,1
4582,0
4583,0
4584,0
4585,1
4586,1
4587,0
4588,1
4589,0
4590,1
4591,0
4592,0
4593,0
4594,1
4595,0
4596,1
4597,0
4598,1
4599,1
4600,0
4601,0
4602,1
4603,1
4604,0
4605,0
4606,1
4607,0
4608,0
4609,0
4610,0
4611,1
4612,0
4613,1
4614,1
4615,1
4616,1
4617,0
4618,1
4619,0
4620,0
4621,0
4622,1
4623,1
4624,0
4625,1
4626,0
4627,1
4628,1
4629,0
4630,1
4631,1
4632,0
4633,0
4634,1
4635,1
4636,0
4637,1
4638,0
4639,0
4640,1
4641,1
4642,1
4643,1
4644,1
4645,0
4646,1
4647,1
4648,0
4649,0
4650,0
4651,1
4652,1
4653,0
4654,1
4655,0
4656,1
4657,0
4658,0
4659,0
4660,1
4661,0
4662,0
4663,1
4664,1
4665,1
4666,1
4667,1
4668,1
4669,1
4670,0
4671,1
4672,0
4673,1
4674,1
4675,0
4676,0
4677,0
4678,1
4679,0
4680,0
4681,0
4682,0
4683,0
4684,1
4685,1
4686,0
4687,0
4688,1
4689,1
4690,1
4691,1
4692,0
4693,1
4694,0
4695,0
4696,0
4697,0
4698,1
4699,1
4700,1
4701,0
4702,1
4703,0
4704,0
4705,1
4706,0
4707,0
4708,0
4709,0
4710,1
4711,1
4712,0
4713,1
4714,1
4715,1
4716,1
4717,1
4718,1
4719,0
4720,1
4721,0
4722,0
4723,0
4724,1
4725,1
4726,1
4727,0
4728,0
4729,0
4730,1
4731,1
4732,0
4733,1
4734,1
4735,0
4736,0
4737,1
4738,1
4739,1
4740,1
4741,0
4742,0
4743,0
4744,0
4745,1
4746,1
4747,0
4748,1
4749,0
4750,1
4751,0
4752,1
4753,0
4754,1
4755,1
4756,1
4757,1
4758,0
4759,1
4760,0
4761,0
4762,0
4763,1
4764,0
4765,1
4766,0
4767,1
4768,0
4769,0
4770,0
4771,1
4772,1
4773,1
4774,1
4775,1
4776,0
4777,0
4778,0
4779,1
4780,1
4781,1
4782,1
4783,1
4784,1
4785,0
4786,1
4787,1
4788,1
4789,1
4790,1
4791,1
4792,0
4793,0
4794,0
4795,1
4796,0
4797,1
4798,0
4799,1
4800,1
4801,1
4802,0
4803,1
4804,0
4805,1
4806,1
4807,0
4808,1
4809,0
4810,0
4811,0
4812,1
4813,0
4814,1
4815,1
4816,1
4817,1
4818,1
4819,0
4820,1
4821,1
4822,0
4823,0
4824,1
4825,1
4826,1
4827,1
4828,1
4829,0
4830,0
4831,0
4832,1
4833,0
4834,1
4835,1
4836,1
4837,0
4838,0
4839,0
4840,1
4841,0
4842,0
4843,0
4844,0
4845,1
4846,1
4847,1
4848,0
4849,0
4850,1
4851,0
4852,1
4853,0
4854,1
4855,0
4856,0
4857,1
4858,1
4859,0
4860,0
4861,1
4862,0
4863,0
4864,1
4865,1
4866,0
4867,0
4868,1
4869,0
4870,1
4871,1
4872,1
4873,1
4874,1
4875,1
4876,1
4877,0
4878,0
4879,1
4880,1
4881,0
4882,0
4883,0
4884,0
4885,1
4886,0
4887,1
4888,1
4889,0
4890,1
4891,1
4892,0
4893,0
4894,0
4895,1
4896,0
4897,1
4898,1
4899,0
4900,0
4901,0
4902,1
4903,1
4904,0
4905,0
4906,0
4907,0
4908,1
4909,0
4910,1
4911,1
4912,1
4913,0
4914,1
4915,1
4916,1
4917,1
4918,0
4919,1
4920,0
4921,0
4922,0
4923,0
4924,0
4925,1
4926,1
4927,0
4928,0
4929,1
4930,0
4931,1
4932,0
4933,0
4934,0
4935,1
4936,0
4937,1
4938,1
4939,1
4940,1
4941,1
4942,1
4943,0
4944,0
4945,1
4946,0
4947,1
4948,0
4949,0
4950,0
4951,0
4952,0
4953,0
4954,1
4955,1
4956,1
4957,0
4958,0
4959,0
4960,0
4961,0
4962,1
4963,1
4964,0
4965,0
4966,1
4967,0
4968,1
4969,1
4970,0
4971,1
4972,0
4973,1
4974,1
4975,0
4976,1
4977,0
4978,0
4979,1
4980,1
4981,1
4982,1
4983,0
4984,1
4985,0
4986,1
4987,0
4988,1
4989,1
4990,0
4991,0
4992,1
4993,0
4994,0
4995,0
4996,1
4997,0
4998,1
4999,1
5000,1
5001,1
5002,0
5003,1
5004,1
5005,0
5006,1
5007,0
5008,1
5009,0
5010,0
5011,1
5012,0
5013,1
5014,0
5015,1
5016,0
5017,0
5018,0
5019,1
5020,0
5021,1
5022,1
5023,0
5024,1
5025,1
5026,0
5027,0
5028,0
5029,0
5030,0
5031,0
5032,0
5033,1
5034,0
5035,1
5036,1
5037,0
5038,0
5039,1
5040,1
5041,0
5042,1
5043,0
5044,0
5045,1
5046,1
5047,0
5048,0
5049,1
5050,1
5051,0
5052,0
5053,0
5054,0
5055,0
5056,1
5057,1
5058,0
5059,0
5060,1
5061,1
5062,1
5063,1
5064,1
5065,0
5066,0
5067,1
5068,1
5069,1
5070,1
5071,1
5072,1
5073,1
5074,0
5075,0
5076,0
5077,1
5078,1
5079,0
5080,1
5081,1
5082,0
5083,0
5084,0
5085,0
5086,0
5087,1
5088,0
5089,1
5090,1
5091,0
5092,0
5093,1
5094,0
5095,0
5096,1
5097,0
5098,1
5099,1
5100,1
5101,1
5102,0
5103,1
5104,0
5105,0
5106,0
5107,0
5108,0
5109,0
5110,0
5111,1
5112,0
5113,1
5114,1
5115,0
5116,0
5117,1
5118,1
5119,0
5120,0
5121,0
5122,0
5123,1
5124,0
5125,0
5126,0
5127,1
5128,1
5129,1
5130,1
5131,0
5132,0
5133,0
5134,0
5135,1
5136,0
5137,0
5138,0
5139,1
5140,0
5141,0
5142,0
5143,0
5144,0
5145,1
5146,1
5147,1
5148,1
5149,1
5150,1
5151,0
5152,0
5153,1
5154,0
5155,1
5156,1
5157,1
5158,1
5159,1
5160,0
5161,0
5162,0
5163,0
5164,1
5165,1
5166,0
5167,0
5168,1
5169,0
5170,0
5171,1
5172,1
5173,1
5174,0
5175,0
5176,1
5177,0
5178,1
5179,0
5180,1
5181,0
5182,0
5183,0
5184,0
5185,1
5186,0
5187,1
5188,0
5189,1
5190,0
5191,1
5192,0
5193,0
5194,1
5195,0
5196,0
5197,0
5198,0
5199,0
5200,1
5201,0
5202,0
5203,1
5204,1
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,1
5216,1
5217,1
5218,1
5219,1
5220,1
5221,0
5222,0
5223,1
5224,1
5225,1
5226,1
5227,1
5228,1
5229,0
5230,1
5231,0
5232,1
5233,1
5234,1
5235,0
5236,1
5237,0
5238,0
5239,1
5240,0
5241,1
5242,1
5243,1
5244,1
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,0
5252,0
5253,0
5254,1
5255,0
5256,1
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,0
5264,1
5265,0
5266,1
5267,0
5268,0
5269,0
5270,0
5271,1
5272,0
5273,1
5274,1
5275,0
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0
5288,1
5289,0
5290,0
5291,1
5292,1
5293,1
5294,0
5295,1
5296,0
5297,0
5298,1
5299,1
5300,0
5301,1
5302,1
5303,0
5304,1
5305,1
5306,1
5307,1
5308,1
5309,0
5310,0
5311,0
5312,0
5313,0
5314,1
5315,0
5316,0
5317,1
5318,1
5319,1
5320,0
5321,0
5322,1
5323,0
5324,1
5325,0
5326,0
5327,1
5328,1
5329,1
5330,1
5331,1
5332,1
5333,0
5334,0
5335,1
5336,0
5337,1
5338,0
5339,1
5340,0
5341,0
5342,1
5343,0
5344,1
5345,0
5346,1
5347,1
5348,1
5349,1
5350,1
5351,1
5352,0
5353,0
5354,0
5355,0
5356,0
5357,1
5358,1
5359,1
5360,0
5361,1
5362,0
5363,1
5364,0
5365,0
5366,1
5367,1
5368,0
5369,1
5370,1
5371,1
5372,0
5373,1
5374,0
5375,1
5376,1
5377,0
5378,1
5379,0
5380,1
5381,1
5382,1
5383,0
5384,0
5385,1
5386,0
5387,0
5388,1
5389,0
5390,1
5391,1
5392,1
5393,1
5394,1
5395,0
5396,1
5397,0
5398,0
5399,1
5400,1
5401,0
5402,1
5403,1
5404,1
5405,1
5406,1
5407,1
5408,0
5409,1
5410,1
5411,0
5412,1
5413,1
5414,1
5415,0
5416,0
5417,1
5418,0
5419,0
5420,1
5421,1
5422,1
5423,0
5424,0
5425,1
5426,1
5427,1
5428,1
5429,1
5430,1
5431,1
5432,1
5433,0
5434,0
5435,1
5436,1
5437,0
5438,0
5439,1
5440,1
5441,1
5442,1
5443,1
5444,1
5445,0
5446,0
5447,1
5448,0
5449,1
5450,1
5451,0
5452,0
5453,0
5454,0
5455,1
5456,1
5457,1
5458,0
5459,1
5460,1
5461,0
5462,0
5463,1
5464,1
5465,1
5466,0
5467,1
5468,1
5469,1
5470,1
5471,1
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,1
5479,1
5480,1
5481,0
5482,0
5483,0
5484,0
5485,1
5486,1
5487,1
5488,0
5489,1
5490,1
5491,1
5492,1
5493,1
5494,1
5495,1
5496,1
5497,0
5498,0
5499,0
5500,0
5501,1
5502,1
5503,1
5504,1
5505,0
5506,1
5507,1
5508,1
5509,1
5510,1
5511,1
5512,1
5513,1
5514,0
5515,1
5516,0
5517,1
5518,0
5519,1
5520,1
5521,1
5522,1
5523,0
5524,0
5525,0
5526,0
5527,1
5528,1
5529,0
5530,0
5531,0
5532,1
5533,0
5534,1
5535,0
5536,1
5537,0
5538,0
5539,1
5540,0
5541,0
5542,1
5543,1
5544,0
5545,0
5546,0
5547,1
5548,0
5549,0
5550,1
5551,1
5552,0
5553,0
5554,0
5555,0
5556,0
5557,0
5558,1
5559,0
5560,1
5561,0
5562,1
5563,0
5564,1
5565,1
5566,0
5567,1
5568,1
5569,1
5570,1
5571,1
5572,1
5573,1
5574,0
5575,1
5576,0
5577,1
5578,1
5579,0
5580,0
5581,1
5582,0
5583,0
5584,1
5585,0
5586,1
5587,1
5588,1
5589,1
5590,1
5591,1
5592,1
5593,1
5594,1
5595,0
5596,0
5597,0
5598,0
5599,0
5600,1
5601,1
5602,1
5603,0
5604,0
5605,0
5606,0
5607,1
5608,1
5609,1
5610,1
5611,0
5612,0
5613,1
5614,0
5615,0
5616,0
5617,0
5618,1
5619,1
5620,1
5621,0
5622,0
5623,0
5624,0
5625,1
5626,0
5627,0
5628,1
5629,1
5630,1
5631,1
5632,0
5633,1
5634,0
5635,1
5636,0
5637,1
5638,1
5639,0
5640,0
5641,1
5642,1
5643,0
5644,1
5645,1
5646,1
5647,0
5648,0
5649,1
5650,0
5651,1
5652,0
5653,1
5654,1
5655,1
5656,1
5657,1
5658,1
5659,0
5660,1
5661,0
5662,1
5663,0
5664,0
5665,1
5666,0
5667,0
5668,1
5669,1
5670,1
5671,0
5672,1
5673,0
5674,0
5675,1
5676,1
5677,1
5678,0
5679,0
5680,1
5681,0
5682,0
5683,0
5684,1
5685,0
5686,1
5687,0
5688,1
5689,1
5690,1
5691,1
5692,1
5693,1
5694,1
5695,0
5696,1
5697,1
5698,1
5699,0
5700,1
5701,1
5702,0
5703,1
5704,0
5705,1
5706,0
5707,1
5708,1
5709,1
5710,0
5711,1
5712,0
5713,0
5714,0
5715,1
5716,1
5717,1
5718,0
5719,1
5720,0
5721,0
5722,0
5723,0
5724,1
5725,0
5726,1
5727,0
5728,0
5729,0
5730,1
5731,0
5732,1
5733,0
5734,0
5735,0
5736,0
5737,0
5738,1
5739,1
5740,1
5741,1
5742,1
5743,0
5744,0
5745,0
5746,0
5747,1
5748,1
5749,1
5750,0
5751,0
5752,1
5753,0
5754,1
5755,1
5756,1
5757,0
5758,1
5759,1
5760,1
5761,1
5762,0
5763,0
5764,0
5765,1
5766,0
5767,0
5768,0
5769,0
5770,0
5771,1
5772,1
5773,0
5774,0
5775,0
5776,1
5777,0
5778,1
5779,1
5780,1
5781,0
5782,1
5783,1
5784,1
5785,0
5786,1
5787,0
5788,0
5789,1
5790,0
5791,1
5792,0
5793,0
5794,1
5795,1
5796,1
5797,0
